Time (ms), Y Acceleration (g)
10053,-0.00537109375
10143,-0.00634765625
10213,-0.0166015625
10303,-0.01953125
10403,-0.01318359375
10543,-0.01171875
10613,-0.013671875
10772,-0.01318359375
10803,-0.0029296875
10903,-0.00341796875
11042,-0.00634765625
11132,-0.017578125
11212,-0.015625
11303,-0.00732421875
11412,-0.01220703125
11512,-0.013671875
11612,-0.01171875
11711,-0.0048828125
11811,-0.01416015625
11912,-0.00732421875
12011,-0.01220703125
12121,-0.0126953125
12211,-0.01611328125
12371,-0.013671875
12421,-0.0078125
12511,-0.00927734375
12611,-0.00537109375
12711,-0.01416015625
12811,-0.01318359375
12961,-0.00537109375
13002,-0.00830078125
13110,-0.0078125
13210,-0.00830078125
13310,-0.013671875
13410,-0.01025390625
13590,-0.00537109375
13620,-0.015625
13750,-0.01220703125
13810,-0.0126953125
13910,-0.01708984375
14009,-0.0146484375
14119,-0.00830078125
14209,-0.0078125
14329,-0.0048828125
14429,-0.0078125
14539,-0.00634765625
14629,-0.0166015625
14719,-0.01806640625
14809,-0.005859375
14909,0.0
15039,-0.01513671875
15128,-0.00732421875
15219,-0.01318359375
15349,-0.01025390625
15408,-0.00439453125
15589,-0.00537109375
15608,-0.00830078125
15708,-0.01513671875
15808,-0.0234375
15908,-0.0087890625
16008,-0.00390625
16108,-0.0146484375
16268,-0.01025390625
16368,-0.01416015625
16457,-0.01171875
16538,-0.0078125
16607,-0.0126953125
16707,-0.01318359375
16807,-0.005859375
16902,-0.00830078125
17037,-0.013671875
17127,-0.0126953125
17257,0.0029296875
17357,-0.00830078125
17407,-0.00634765625
17537,-0.00537109375
17606,-0.00439453125
17706,-0.01318359375
17806,-0.01416015625
17906,-0.01904296875
18006,-0.0126953125
18106,-0.01171875
18206,-0.01025390625
18306,-0.009765625
18416,-0.00927734375
18506,-0.013671875
18606,-0.00537109375
18702,-0.005859375
18805,-0.01025390625
18975,-0.0146484375
19005,-0.0029296875
19105,-0.00439453125
19207,-0.00537109375
19305,-0.01318359375
19425,-0.0107421875
19555,-0.01806640625
19605,-0.00830078125
19705,-0.009765625
19805,-0.0087890625
19904,-0.01806640625
20064,-0.005859375
20154,-0.005859375
20214,-0.0068359375
20304,-0.00927734375
20404,-0.00927734375
20514,-0.01025390625
20614,-0.01806640625
20704,-0.01318359375
20834,-0.00830078125
20913,-0.0087890625
21013,-0.01953125
21113,-0.01220703125
21203,-0.009765625
21303,-0.00537109375
21403,-0.0107421875
21573,-0.01025390625
21613,-0.0048828125
21703,-0.0078125
21802,-0.009765625
21903,-0.0087890625
22052,-0.0107421875
22112,-0.0087890625
22243,-0.0166015625
22303,-0.0107421875
22442,-0.01904296875
22532,-0.01171875
22622,-0.01025390625
22712,-0.015625
22812,-0.0087890625
22912,-0.01171875
23032,-0.0048828125
23122,-0.01220703125
23211,-0.01171875
23331,-0.0166015625
23451,-0.0107421875
23502,-0.00341796875
23611,-0.00634765625
23711,-0.0068359375
23811,-0.009765625
23911,-0.00439453125
24011,-0.0107421875
24121,-0.0087890625
24211,-0.00830078125
24311,-0.0146484375
24410,-0.001953125
24551,-0.00927734375
24602,-0.01171875
24780,-0.001953125
24810,-0.00341796875
24940,-0.0146484375
25031,-0.0126953125
25120,-0.01513671875
25270,-0.01025390625
25309,-0.01416015625
25402,-0.00927734375
25502,-0.015625
25659,-0.00439453125
25709,-0.00439453125
25809,-0.005859375
25909,-0.01171875
26009,-0.0078125
26109,-0.00048828125
26209,-0.00390625
26309,-0.013671875
26439,-0.01513671875
26509,-0.0029296875
26609,-0.0048828125
26708,-0.01171875
26858,-0.0126953125
26908,-0.01904296875
27038,-0.01025390625
27128,-0.0107421875
27248,-0.0107421875
27338,0.00146484375
27408,-0.01220703125
27538,-0.0068359375
27618,-0.01904296875
27707,-0.017578125
27807,-0.015625
27907,-0.01318359375
28037,-0.00390625
28127,-0.01513671875
28217,-0.0068359375
28307,-0.01953125
28457,-0.0126953125
28507,-0.01171875
28607,-0.013671875
28707,-0.0087890625
28877,-0.00830078125
28906,-0.005859375
29006,-0.00927734375
29106,-0.00634765625
29206,-0.0234375
29306,-0.005859375
29406,-0.005859375
29536,-0.009765625
29616,-0.00537109375
29706,-0.01318359375
29805,-0.01513671875
29905,-0.00439453125
30036,-0.01953125
30136,-0.01220703125
30225,-0.013671875
30315,-0.0087890625
30405,-0.0078125
30515,-0.00537109375
30615,-0.01171875
30705,-0.0048828125
30805,-0.0068359375
30905,-0.01708984375
31015,-0.01220703125
31114,-0.01171875
31274,-0.01171875
31304,-0.0029296875
31404,-0.0078125
31544,-0.013671875
31614,-0.01025390625
31754,-0.0146484375
31824,-0.009765625
31904,-0.0126953125
32034,-0.01318359375
32124,-0.02197265625
32214,-0.0107421875
32323,-0.00927734375
32403,-0.0185546875
32534,0.00146484375
32623,-0.01708984375
32713,-0.0185546875
32803,-0.0146484375
32903,-0.00830078125
33013,-0.00927734375
33113,-0.00927734375
33253,-0.01318359375
33303,-0.0087890625
33403,-0.01025390625
33512,-0.01220703125
33612,-0.00048828125
33703,-0.0166015625
33842,-0.00048828125
33903,-0.01416015625
34072,-0.00732421875
34162,-0.00634765625
34252,-0.00341796875
34311,-0.01416015625
34411,-0.01025390625
34561,-0.00830078125
34652,-0.00634765625
34711,-0.01171875
34811,-0.0087890625
34911,-0.0205078125
35011,-0.005859375
35121,-0.01025390625
35211,-0.0068359375
35311,-0.01806640625
35481,-0.01171875
35531,-0.01416015625
35620,-0.00830078125
35710,-0.005859375
35810,-0.01318359375
35970,-0.00634765625
36010,-0.00927734375
36120,-0.0146484375
36210,-0.00537109375
36310,-0.00732421875
36410,-0.00634765625
36540,-0.013671875
36630,0.00146484375
36709,-0.0205078125
36809,-0.00341796875
36959,-0.01416015625
37002,-0.01171875
37109,-0.00927734375
37209,-0.0087890625
37309,-0.005859375
37409,-0.0087890625
37570,-0.01416015625
37649,-0.00927734375
37709,-0.01220703125
37809,-0.00927734375
37909,-0.00537109375
38008,-0.0166015625
38108,-0.00390625
38208,-0.01171875
38308,-0.009765625
38408,-0.01025390625
38508,-0.00390625
38608,-0.0087890625
38708,-0.00732421875
38808,-0.0166015625
38907,-0.0009765625
39007,-0.00537109375
39108,0.00927734375
39207,-0.0029296875
39307,-0.00927734375
39407,-0.0107421875
39507,-0.0107421875
39607,-0.00390625
39767,-0.0068359375
39807,-0.00732421875
39957,-0.01171875
40067,-0.01513671875
40157,-0.01318359375
40216,-0.00634765625
40306,-0.01025390625
40406,-0.009765625
40556,-0.00732421875
40616,-0.01220703125
40706,-0.0009765625
40806,-0.00830078125
40906,-0.0029296875
41036,-0.005859375
41126,-0.01513671875
41216,-0.01318359375
41305,-0.01806640625
41475,-0.0078125
41535,-0.0126953125
41615,-0.00927734375
41705,-0.01953125
41805,-0.01220703125
41905,-0.01025390625
42015,-0.015625
42115,-0.01416015625
42205,-0.0048828125
42305,-0.0068359375
42445,-0.00439453125
42515,-0.00830078125
42615,-0.00537109375
42714,-0.001953125
42804,-0.01513671875
42904,-0.0078125
43064,-0.0068359375
43114,-0.01318359375
43254,-0.0146484375
43304,-0.0166015625
43403,-0.01171875
43534,-0.01220703125
43624,-0.01416015625
43714,-0.01318359375
43803,0.00048828125
43903,-0.01416015625
44013,-0.0029296875
44114,-0.0087890625
44202,-0.01171875
44373,-0.015625
44463,0.0009765625
44504,-0.00439453125
44606,-0.0205078125
44703,-0.01806640625
44803,-0.01171875
44903,-0.01171875
45032,-0.00537109375
45122,-0.0146484375
45212,-0.005859375
45312,-0.0126953125
45412,-0.015625
45532,-0.005859375
45622,-0.009765625
45772,-0.013671875
45811,-0.01513671875
45951,-0.01611328125
46011,-0.0068359375
46111,-0.01513671875
46211,-0.0087890625
46311,-0.0146484375
46411,-0.0087890625
46511,-0.005859375
46611,0.0009765625
46711,-0.0166015625
46811,-0.0185546875
46921,-0.01416015625
47011,-0.015625
47111,-0.0126953125
47202,-0.009765625
47310,-0.0048828125
47402,-0.013671875
47510,-0.00244140625
47610,-0.0048828125
47710,-0.0087890625
47810,-0.013671875
47950,-0.005859375
48040,-0.00830078125
48129,-0.01025390625
48209,-0.0078125
48309,-0.01513671875
48409,-0.01025390625
48509,-0.0068359375
48610,-0.00537109375
48709,-0.0166015625
48829,-0.0146484375
48919,-0.01025390625
49009,-0.01416015625
49109,-0.01708984375
49248,-0.00830078125
49308,-0.01953125
49408,-0.01171875
49589,-0.0126953125
49608,-0.00390625
49708,-0.009765625
49858,-0.0107421875
49908,-0.009765625
50098,-0.01318359375
50188,-0.00634765625
50268,-0.0126953125
50357,-0.01025390625
50417,-0.0107421875
50507,-0.0087890625
50607,-0.01708984375
50707,-0.00732421875
50857,-0.0126953125
50937,-0.01171875
51007,-0.00341796875
51108,-0.0078125
51257,-0.0087890625
51307,-0.00634765625
51407,-0.0107421875
51537,-0.00732421875
51616,-0.009765625
51706,-0.01513671875
51806,-0.0234375
51906,-0.0068359375
52070,-0.013671875
52106,0.00537109375
52206,-0.0146484375
52306,-0.015625
52402,-0.0185546875
52506,-0.0078125
52606,-0.01513671875
52705,-0.0068359375
52805,-0.01171875
52905,-0.01953125
53006,-0.0048828125
53115,-0.00439453125
53205,-0.00927734375
53305,-0.0068359375
53405,-0.0146484375
53535,-0.0146484375
53684,-0.00927734375
53705,-0.01318359375
53805,-0.01904296875
53904,0.00244140625
54034,-0.01416015625
54124,-0.0068359375
54214,-0.01171875
54304,-0.01171875
54404,-0.00439453125
54514,-0.0107421875
54614,-0.01708984375
54704,-0.00830078125
54803,-0.02197265625
54903,-0.009765625
55013,-0.0048828125
55113,-0.00732421875
55203,-0.009765625
55303,-0.00341796875
55473,-0.01220703125
55504,-0.0107421875
55603,-0.0185546875
55733,-0.013671875
55833,-0.01513671875
55903,-0.0068359375
56073,-0.0146484375
56113,-0.009765625
56203,-0.005859375
56303,-0.0048828125
56403,-0.005859375
56512,-0.00927734375
56612,0.0
56712,-0.0166015625
56832,-0.0087890625
56942,-0.005859375
57012,-0.00830078125
57112,-0.00537109375
57211,-0.00244140625
57311,-0.01416015625
57411,-0.0107421875
57511,-0.01416015625
57611,-0.01318359375
57781,-0.00732421875
57811,-0.01220703125
57911,-0.0166015625
58071,-0.01708984375
58111,-0.00048828125
58211,-0.00244140625
58311,-0.0048828125
58440,-0.00927734375
58531,-0.01025390625
58670,-0.00537109375
58710,-0.00830078125
58810,-0.01171875
58910,-0.00732421875
59010,-0.015625
59110,-0.01318359375
59210,-0.00341796875
59302,-0.02197265625
59409,-0.01708984375
59509,-0.013671875
59609,-0.01318359375
59709,-0.0087890625
59809,-0.0107421875
59909,-0.0166015625
60039,-0.00439453125
60139,-0.0078125
60229,-0.0126953125
60359,-0.0107421875
60409,-0.01318359375
60508,0.060546875
60608,-0.00830078125
60738,-0.009765625
60808,-0.0068359375
60902,-0.00732421875
61018,-0.01171875
61118,-0.0087890625
61208,-0.01416015625
61308,-0.001953125
61408,-0.01513671875
61508,-0.0185546875
61608,-0.01953125
61738,-0.01904296875
61817,-0.03125
61907,-0.0302734375
62007,-0.005859375
62107,-0.009765625
62207,-0.02783203125
62357,-0.02001953125
62407,-0.01953125
62517,-0.02587890625
62617,-0.0234375
62702,-0.01953125
62807,-0.0244140625
62906,-0.02587890625
63006,-0.01904296875
63106,-0.01513671875
63206,-0.01513671875
63306,-0.021484375
63406,-0.02294921875
63506,-0.015625
63606,-0.02392578125
63706,-0.01708984375
63805,-0.025390625
63905,-0.0205078125
64006,-0.03173828125
64105,-0.02294921875
64205,-0.0146484375
64305,-0.013671875
64405,-0.0205078125
64506,-0.02001953125
