Time (ms), Z Gyro (deg per sec)
10123,-75.46886444091797
10283,-76.96924591064453
10373,-75.46886444091797
10473,-75.7689437866211
10503,-75.46886444091797
10683,-76.51912689208984
10753,-75.16879272460938
10872,-75.61890411376953
10972,-76.6691665649414
11112,-75.7689437866211
11282,-75.46886444091797
11372,-75.31883239746094
11482,-76.6691665649414
11582,-77.56938934326172
11682,-75.7689437866211
11782,-76.21905517578125
11882,-76.51912689208984
11982,-75.46886444091797
12081,-76.81920623779297
12191,-77.11927795410156
12281,-76.6691665649414
12351,-76.21905517578125
12402,-75.16879272460938
12581,-77.41935729980469
12681,-76.51912689208984
12781,-75.46886444091797
12881,-76.36909484863281
12941,-74.71868133544922
13071,-76.51912689208984
13181,-75.61890411376953
13281,-74.56864166259766
13381,-76.6691665649414
13480,-75.46886444091797
13550,-76.36909484863281
13690,-76.6691665649414
13730,-78.0195083618164
13880,-75.46886444091797
13980,-75.7689437866211
14080,-75.91898345947266
14190,-76.21905517578125
14280,-76.21905517578125
14309,-75.91898345947266
14409,-75.7689437866211
14609,-76.6691665649414
14702,-76.6691665649414
14879,-75.46886444091797
14979,-76.36909484863281
15109,-75.61890411376953
15199,-76.6691665649414
15289,-75.61890411376953
15329,-75.46886444091797
15479,-75.46886444091797
15558,-75.16879272460938
15678,-74.86872100830078
15778,-76.36909484863281
15878,-75.7689437866211
15978,-76.36909484863281
16078,-75.31883239746094
16178,-75.7689437866211
16248,-75.61890411376953
16348,-75.7689437866211
16438,-76.81920623779297
16507,-75.46886444091797
16678,-77.11927795410156
16777,-76.36909484863281
16877,-77.71942901611328
16967,-76.81920623779297
17107,-75.91898345947266
17197,-78.0195083618164
17237,-77.56938934326172
17337,-75.61890411376953
17477,-75.61890411376953
17507,-76.21905517578125
17676,-76.36909484863281
17776,-75.7689437866211
17876,-75.61890411376953
17976,-75.31883239746094
18076,-76.96924591064453
18176,-75.91898345947266
18276,-77.11927795410156
18376,-77.41935729980469
18402,-76.21905517578125
18576,-76.36909484863281
18676,-75.7689437866211
18766,-76.6691665649414
18876,-75.46886444091797
18955,-76.96924591064453
19075,-75.31883239746094
19175,-75.61890411376953
19275,-75.91898345947266
19375,-76.36909484863281
19405,-76.6691665649414
19525,-75.91898345947266
19675,-75.91898345947266
19775,-74.71868133544922
19874,-75.7689437866211
19974,-75.31883239746094
20135,-76.96924591064453
20284,-76.51912689208984
20374,-76.6691665649414
20474,-75.46886444091797
20584,-76.21905517578125
20684,-77.41935729980469
20774,-75.46886444091797
20814,-74.4186019897461
20902,-76.6691665649414
21083,-75.61890411376953
21183,-75.91898345947266
21273,-75.61890411376953
21373,-76.36909484863281
21473,-75.61890411376953
21533,-76.36909484863281
21683,-76.81920623779297
21773,-76.6691665649414
21863,-75.91898345947266
21973,-76.21905517578125
22013,-77.11927795410156
22183,-76.6691665649414
22223,-76.21905517578125
22372,-75.7689437866211
22422,-76.81920623779297
22602,-75.46886444091797
22692,-76.51912689208984
22782,-75.46886444091797
22882,-75.91898345947266
22982,-76.81920623779297
23102,-76.6691665649414
23192,-75.7689437866211
23282,-75.31883239746094
23311,-75.46886444091797
23431,-76.6691665649414
23571,-75.7689437866211
23681,-76.21905517578125
23781,-76.81920623779297
23881,-74.71868133544922
23981,-75.61890411376953
24081,-76.36909484863281
24191,-75.16879272460938
24281,-76.6691665649414
24381,-77.11927795410156
24481,-76.81920623779297
24521,-76.36909484863281
24670,-75.16879272460938
24760,-76.96924591064453
24880,-75.7689437866211
24920,-76.36909484863281
25100,-75.46886444091797
25190,-75.46886444091797
25250,-74.71868133544922
25380,-76.36909484863281
25470,-76.36909484863281
25570,-77.41935729980469
25640,-75.91898345947266
25779,-75.46886444091797
25879,-76.96924591064453
25979,-76.21905517578125
26079,-76.96924591064453
26179,-76.6691665649414
26279,-76.51912689208984
26379,-76.21905517578125
26419,-75.61890411376953
26579,-75.61890411376953
26679,-76.36909484863281
26778,-75.61890411376953
26838,-75.7689437866211
26979,-76.6691665649414
27108,-75.61890411376953
27198,-75.91898345947266
27228,-75.91898345947266
27318,-77.41935729980469
27478,-76.6691665649414
27502,-76.51912689208984
27688,-76.36909484863281
27778,-76.81920623779297
27878,-77.56938934326172
27977,-76.51912689208984
28107,-75.61890411376953
28197,-75.91898345947266
28287,-75.31883239746094
28377,-76.21905517578125
28437,-77.11927795410156
28577,-75.7689437866211
28677,-76.36909484863281
28777,-76.36909484863281
28857,-76.51912689208984
28977,-76.6691665649414
29076,-75.61890411376953
29176,-76.81920623779297
29276,-76.51912689208984
29376,-77.11927795410156
29476,-75.31883239746094
29502,-76.21905517578125
29686,-75.61890411376953
29776,-75.31883239746094
29876,-76.51912689208984
29976,-77.86946868896484
30105,-76.6691665649414
30205,-75.31883239746094
30295,-74.86872100830078
30385,-76.51912689208984
30475,-75.16879272460938
30585,-75.61890411376953
30685,-76.36909484863281
30775,-76.81920623779297
30875,-76.21905517578125
30975,-76.36909484863281
31085,-76.81920623779297
31185,-75.61890411376953
31255,-75.7689437866211
31374,-75.7689437866211
31474,-75.61890411376953
31504,-78.16954040527344
31684,-76.36909484863281
31734,-76.81920623779297
31804,-77.11927795410156
31974,-75.46886444091797
32104,-76.51912689208984
32194,-78.16954040527344
32284,-76.51912689208984
32304,-75.91898345947266
32474,-77.41935729980469
32603,-76.51912689208984
32693,-77.11927795410156
32783,-76.81920623779297
32873,-75.7689437866211
32973,-75.91898345947266
33083,-78.0195083618164
33183,-77.56938934326172
33233,-76.21905517578125
33373,-75.7689437866211
33472,-76.36909484863281
33583,-77.56938934326172
33682,-76.36909484863281
33772,-75.16879272460938
33822,-75.91898345947266
33972,-75.16879272460938
34032,-75.7689437866211
34142,-74.71868133544922
34232,-76.51912689208984
34382,-76.51912689208984
34482,-76.6691665649414
34522,-76.21905517578125
34632,-75.46886444091797
34781,-76.36909484863281
34881,-77.11927795410156
34981,-75.7689437866211
35081,-75.46886444091797
35191,-75.7689437866211
35281,-76.36909484863281
35381,-76.96924591064453
35461,-76.36909484863281
35601,-75.46886444091797
35691,-76.36909484863281
35781,-77.11927795410156
35881,-76.36909484863281
35951,-76.81920623779297
36080,-76.96924591064453
36190,-77.11927795410156
36280,-76.6691665649414
36380,-75.61890411376953
36480,-75.16879272460938
36610,-77.11927795410156
36780,-76.6691665649414
36880,-76.6691665649414
36940,-76.81920623779297
37070,-75.46886444091797
37179,-75.91898345947266
37279,-76.36909484863281
37379,-75.31883239746094
37479,-75.61890411376953
37539,-77.11927795410156
37629,-75.61890411376953
37779,-75.61890411376953
37879,-76.6691665649414
37979,-76.81920623779297
38079,-76.81920623779297
38178,-75.31883239746094
38279,-77.41935729980469
38378,-74.86872100830078
38478,-74.71868133544922
38578,-75.91898345947266
38678,-76.21905517578125
38778,-75.7689437866211
38878,-76.36909484863281
38978,-75.91898345947266
39078,-76.6691665649414
39178,-76.6691665649414
39277,-74.26856994628906
39377,-75.91898345947266
39477,-75.46886444091797
39577,-76.96924591064453
39677,-75.61890411376953
39747,-76.21905517578125
39877,-76.36909484863281
39937,-75.91898345947266
40137,-75.91898345947266
40287,-75.31883239746094
40376,-75.91898345947266
40476,-75.7689437866211
40517,-74.86872100830078
40686,-75.91898345947266
40776,-75.46886444091797
40876,-76.36909484863281
40976,-76.51912689208984
41106,-74.1185302734375
41196,-76.21905517578125
41286,-76.36909484863281
41376,-76.36909484863281
41455,-75.61890411376953
41502,-76.36909484863281
41685,-76.21905517578125
41775,-75.61890411376953
41875,-76.81920623779297
41975,-75.61890411376953
42085,-75.46886444091797
42185,-76.21905517578125
42275,-76.6691665649414
42375,-74.56864166259766
42425,-75.31883239746094
42585,-75.61890411376953
42684,-76.51912689208984
42702,-76.36909484863281
42874,-75.7689437866211
42974,-75.46886444091797
43024,-76.81920623779297
43184,-75.16879272460938
43234,-75.91898345947266
43374,-74.1185302734375
43474,-77.71942901611328
43604,-77.41935729980469
43693,-76.36909484863281
43783,-75.7689437866211
43873,-76.21905517578125
43973,-75.46886444091797
44083,-76.21905517578125
44183,-74.26856994628906
44263,-76.51912689208984
44353,-77.56938934326172
44443,-76.96924591064453
44573,-75.91898345947266
44673,-74.1185302734375
44772,-77.41935729980469
44872,-76.51912689208984
44972,-76.21905517578125
45102,-76.21905517578125
45192,-75.46886444091797
45282,-76.81920623779297
45382,-75.61890411376953
45482,-75.91898345947266
45602,-75.91898345947266
45692,-78.6196517944336
45752,-76.96924591064453
45882,-75.61890411376953
45931,-75.61890411376953
46082,-75.7689437866211
46181,-75.16879272460938
46281,-76.6691665649414
46381,-77.86946868896484
46481,-75.31883239746094
46581,-74.71868133544922
46681,-76.36909484863281
46781,-76.51912689208984
46881,-75.61890411376953
46902,-75.16879272460938
47080,-76.96924591064453
47181,-76.6691665649414
47270,-77.56938934326172
47381,-75.61890411376953
47470,-75.91898345947266
47580,-75.7689437866211
47680,-75.7689437866211
47780,-75.31883239746094
47880,-74.71868133544922
47930,-75.61890411376953
48109,-75.91898345947266
48280,-75.91898345947266
48379,-76.51912689208984
48479,-76.36909484863281
48579,-76.21905517578125
48679,-76.36909484863281
48779,-75.31883239746094
48809,-76.36909484863281
48902,-75.61890411376953
49079,-76.6691665649414
49179,-76.6691665649414
49229,-76.51912689208984
49379,-75.31883239746094
49479,-76.81920623779297
49558,-75.7689437866211
49678,-75.31883239746094
49778,-76.96924591064453
49838,-75.7689437866211
49978,-76.21905517578125
50038,-76.6691665649414
50168,-76.36909484863281
50248,-75.61890411376953
50338,-75.61890411376953
50402,-75.46886444091797
50578,-75.7689437866211
50677,-76.51912689208984
50777,-76.6691665649414
50837,-75.91898345947266
50917,-75.7689437866211
51077,-76.21905517578125
51177,-76.6691665649414
51237,-74.86872100830078
51377,-76.96924591064453
51477,-75.61890411376953
51502,-76.6691665649414
51687,-76.81920623779297
51776,-76.21905517578125
51876,-76.6691665649414
51976,-76.21905517578125
52036,-75.91898345947266
52176,-76.36909484863281
52276,-75.7689437866211
52376,-76.6691665649414
52466,-75.31883239746094
52576,-77.41935729980469
52676,-75.16879272460938
52776,-77.11927795410156
52875,-76.36909484863281
52975,-75.31883239746094
53075,-75.7689437866211
53185,-77.56938934326172
53275,-77.41935729980469
53375,-76.81920623779297
53475,-75.31883239746094
53502,-76.21905517578125
53665,-75.91898345947266
53774,-76.6691665649414
53874,-76.96924591064453
53974,-75.91898345947266
54104,-76.6691665649414
54194,-76.51912689208984
54284,-76.51912689208984
54374,-76.51912689208984
54474,-74.86872100830078
54584,-74.4186019897461
54684,-76.21905517578125
54774,-76.6691665649414
54874,-75.7689437866211
54974,-77.56938934326172
55084,-76.81920623779297
55184,-74.86872100830078
55273,-76.36909484863281
55373,-76.6691665649414
55453,-76.21905517578125
55573,-76.51912689208984
55673,-76.81920623779297
55713,-77.71942901611328
55813,-76.21905517578125
55973,-75.46886444091797
56042,-76.81920623779297
56102,-75.16879272460938
56272,-75.91898345947266
56372,-76.21905517578125
56472,-75.91898345947266
56582,-75.91898345947266
56682,-76.6691665649414
56782,-76.6691665649414
56812,-75.61890411376953
56922,-75.16879272460938
57082,-75.61890411376953
57182,-76.51912689208984
57282,-76.36909484863281
57381,-75.61890411376953
57481,-76.81920623779297
57581,-75.91898345947266
57681,-75.31883239746094
57761,-76.81920623779297
57881,-75.7689437866211
57981,-76.51912689208984
58041,-76.36909484863281
58181,-77.41935729980469
58281,-77.86946868896484
58381,-76.6691665649414
58421,-76.21905517578125
58600,-75.91898345947266
58650,-76.6691665649414
58780,-76.96924591064453
58880,-74.56864166259766
58980,-76.36909484863281
59080,-77.11927795410156
59180,-76.21905517578125
59280,-75.61890411376953
59370,-77.11927795410156
59480,-75.91898345947266
59580,-76.51912689208984
59679,-76.36909484863281
59779,-75.46886444091797
59879,-75.91898345947266
59979,-75.61890411376953
60109,-75.61890411376953
60209,-76.21905517578125
60299,-75.61890411376953
60339,-75.46886444091797
60479,-76.81920623779297
60579,-75.91898345947266
60679,-75.7689437866211
60719,-76.6691665649414
60879,-75.31883239746094
60968,-75.61890411376953
61088,-75.16879272460938
61188,-75.16879272460938
61278,-75.61890411376953
61378,-77.41935729980469
61478,-75.91898345947266
61578,-76.36909484863281
61678,-77.11927795410156
61718,-77.11927795410156
61802,-75.7689437866211
61977,-76.6691665649414
62077,-76.6691665649414
62177,-75.46886444091797
62277,-76.51912689208984
62337,-76.21905517578125
62477,-76.51912689208984
62587,-76.21905517578125
62687,-77.71942901611328
62767,-77.56938934326172
62876,-76.21905517578125
62977,-76.96924591064453
63077,-76.21905517578125
63177,-76.36909484863281
63276,-76.51912689208984
63376,-76.96924591064453
63476,-75.91898345947266
63576,-75.61890411376953
63676,-76.6691665649414
63776,-77.56938934326172
63876,-77.41935729980469
63976,-74.71868133544922
64076,-76.36909484863281
64176,-77.71942901611328
64275,-78.16954040527344
64375,-75.61890411376953
64475,-76.21905517578125
64575,-75.46886444091797
