Time (ms), Z Mangetometer (uT)
10093,-0.3048780560493469
10183,-0.3048780560493469
10253,-0.18292683362960815
10343,-0.3048780560493469
10443,-0.3048780560493469
10583,-0.3048780560493469
10652,-0.3048780560493469
10722,-0.24390244483947754
10842,-0.24390244483947754
10942,-0.3658536672592163
11082,-0.3658536672592163
11172,-0.18292683362960815
11252,-0.3048780560493469
11342,-0.3048780560493469
11452,-0.3048780560493469
11552,-0.24390244483947754
11652,-0.3048780560493469
11752,-0.3048780560493469
11852,-0.3658536672592163
11952,-0.4268292784690857
12051,-0.3048780560493469
12161,-0.3658536672592163
12251,-0.3048780560493469
12321,-0.3048780560493469
12461,-0.3658536672592163
12551,-0.3048780560493469
12651,-0.3658536672592163
12751,-0.24390244483947754
12851,-0.3048780560493469
12911,-0.3658536672592163
13041,-0.24390244483947754
13151,-0.3048780560493469
13250,-0.3048780560493469
13350,-0.24390244483947754
13450,-0.24390244483947754
13520,-0.3658536672592163
13660,-0.3048780560493469
13702,-0.24390244483947754
13850,-0.3048780560493469
13950,-0.3048780560493469
14050,-0.18292683362960815
14160,-0.3048780560493469
14250,-0.3048780560493469
14369,-0.3048780560493469
14469,-0.24390244483947754
14579,-0.3048780560493469
14669,-0.3048780560493469
14759,-0.24390244483947754
14849,-0.18292683362960815
14949,-0.24390244483947754
15079,-0.24390244483947754
15169,-0.24390244483947754
15258,-0.24390244483947754
15302,-0.3658536672592163
15448,-0.3658536672592163
15528,-0.24390244483947754
15648,-0.3048780560493469
15748,-0.3048780560493469
15848,-0.3048780560493469
15948,-0.24390244483947754
16048,-0.3048780560493469
16148,-0.24390244483947754
16218,-0.24390244483947754
16318,-0.24390244483947754
16407,-0.3048780560493469
16578,-0.3048780560493469
16647,-0.3048780560493469
16747,-0.3048780560493469
16847,-0.3048780560493469
16937,-0.3048780560493469
17077,-0.4268292784690857
17167,-0.24390244483947754
17207,-0.4268292784690857
17307,-0.3658536672592163
17447,-0.3048780560493469
17577,-0.24390244483947754
17646,-0.3048780560493469
17746,-0.3048780560493469
17846,-0.24390244483947754
17946,-0.24390244483947754
18046,-0.18292683362960815
18146,-0.3048780560493469
18246,-0.24390244483947754
18346,-0.3048780560493469
18456,-0.3658536672592163
18546,-0.3658536672592163
18646,-0.3048780560493469
18736,-0.3048780560493469
18845,-0.3048780560493469
18925,-0.3048780560493469
19045,-0.3048780560493469
19145,-0.4268292784690857
19245,-0.3048780560493469
19345,-0.3048780560493469
19465,-0.24390244483947754
19502,-0.3048780560493469
19645,-0.3658536672592163
19745,-0.3048780560493469
19844,-0.3048780560493469
19944,-0.3048780560493469
20104,-0.3048780560493469
20194,-0.18292683362960815
20254,-0.3048780560493469
20344,-0.3658536672592163
20444,-0.24390244483947754
20554,-0.3048780560493469
20654,-0.3658536672592163
20744,-0.3048780560493469
20874,-0.24390244483947754
20953,-0.3048780560493469
21053,-0.3048780560493469
21153,-0.3658536672592163
21243,-0.3048780560493469
21343,-0.24390244483947754
21443,-0.3048780560493469
21503,-0.3658536672592163
21653,-0.3658536672592163
21743,-0.24390244483947754
21833,-0.3658536672592163
21943,-0.3048780560493469
22092,-0.3048780560493469
22152,-0.3048780560493469
22202,-0.24390244483947754
22342,-0.3658536672592163
22402,-0.3048780560493469
22572,-0.3048780560493469
22662,-0.3048780560493469
22752,-0.24390244483947754
22852,-0.3048780560493469
22952,-0.3048780560493469
23072,-0.3048780560493469
23161,-0.3658536672592163
23252,-0.3048780560493469
23371,-0.24390244483947754
23402,-0.3048780560493469
23541,-0.3658536672592163
23651,-0.3048780560493469
23751,-0.3658536672592163
23851,-0.3658536672592163
23951,-0.3048780560493469
24051,-0.3048780560493469
24161,-0.3658536672592163
24250,-0.24390244483947754
24350,-0.3658536672592163
24450,-0.3658536672592163
24590,-0.3658536672592163
24640,-0.3048780560493469
24730,-0.24390244483947754
24850,-0.3048780560493469
24980,-0.3048780560493469
25070,-0.3048780560493469
25160,-0.3658536672592163
25220,-0.3048780560493469
25350,-0.18292683362960815
25439,-0.18292683362960815
25539,-0.24390244483947754
25609,-0.24390244483947754
25749,-0.3048780560493469
25849,-0.3048780560493469
25949,-0.24390244483947754
26049,-0.3658536672592163
26149,-0.24390244483947754
26249,-0.4268292784690857
26349,-0.3048780560493469
26479,-0.3048780560493469
26549,-0.3048780560493469
26648,-0.24390244483947754
26748,-0.3048780560493469
26808,-0.3658536672592163
26948,-0.3048780560493469
27078,-0.24390244483947754
27168,-0.3048780560493469
27288,-0.24390244483947754
27378,-0.3658536672592163
27448,-0.3658536672592163
27578,-0.24390244483947754
27658,-0.3048780560493469
27747,-0.3048780560493469
27848,-0.3048780560493469
27947,-0.24390244483947754
28077,-0.24390244483947754
28167,-0.3048780560493469
28257,-0.3048780560493469
28347,-0.18292683362960815
28407,-0.3658536672592163
28547,-0.24390244483947754
28647,-0.18292683362960815
28747,-0.24390244483947754
28827,-0.3048780560493469
28946,-0.3048780560493469
29046,-0.3048780560493469
29146,-0.3048780560493469
29246,-0.24390244483947754
29346,-0.3658536672592163
29446,-0.24390244483947754
29576,-0.3048780560493469
29656,-0.3048780560493469
29746,-0.24390244483947754
29846,-0.3048780560493469
29946,-0.3048780560493469
30075,-0.3658536672592163
30175,-0.24390244483947754
30265,-0.3658536672592163
30355,-0.18292683362960815
30445,-0.24390244483947754
30555,-0.18292683362960815
30655,-0.24390244483947754
30745,-0.3048780560493469
30845,-0.3048780560493469
30945,-0.3658536672592163
31055,-0.24390244483947754
31155,-0.3048780560493469
31225,-0.3658536672592163
31344,-0.3048780560493469
31444,-0.3048780560493469
31584,-0.3048780560493469
31654,-0.3048780560493469
31704,-0.24390244483947754
31864,-0.3048780560493469
31944,-0.3658536672592163
32074,-0.24390244483947754
32164,-0.3658536672592163
32254,-0.24390244483947754
32363,-0.3048780560493469
32443,-0.24390244483947754
32573,-0.24390244483947754
32663,-0.3658536672592163
32753,-0.3658536672592163
32843,-0.3048780560493469
32943,-0.24390244483947754
33053,-0.3048780560493469
33153,-0.3048780560493469
33203,-0.24390244483947754
33342,-0.3048780560493469
33442,-0.18292683362960815
33552,-0.3658536672592163
33652,-0.24390244483947754
33742,-0.3048780560493469
33802,-0.24390244483947754
33942,-0.18292683362960815
34002,-0.3048780560493469
34112,-0.18292683362960815
34202,-0.24390244483947754
34352,-0.3048780560493469
34452,-0.24390244483947754
34602,-0.3048780560493469
34691,-0.3048780560493469
34751,-0.3048780560493469
34851,-0.24390244483947754
34951,-0.24390244483947754
35051,-0.24390244483947754
35161,-0.3048780560493469
35251,-0.3048780560493469
35351,-0.24390244483947754
35431,-0.3658536672592163
35570,-0.24390244483947754
35660,-0.3048780560493469
35750,-0.3658536672592163
35850,-0.3048780560493469
35920,-0.24390244483947754
36050,-0.3658536672592163
36160,-0.24390244483947754
36250,-0.24390244483947754
36350,-0.24390244483947754
36450,-0.3658536672592163
36580,-0.3048780560493469
36670,-0.3048780560493469
36750,-0.3658536672592163
36850,-0.3048780560493469
36909,-0.3658536672592163
37039,-0.3048780560493469
37149,-0.3048780560493469
37249,-0.3658536672592163
37349,-0.24390244483947754
37449,-0.3048780560493469
37509,-0.3048780560493469
37602,-0.3048780560493469
37749,-0.3048780560493469
37848,-0.24390244483947754
37948,-0.24390244483947754
38048,-0.3048780560493469
38148,-0.3048780560493469
38248,-0.24390244483947754
38348,-0.24390244483947754
38448,-0.3048780560493469
38548,-0.3048780560493469
38648,-0.24390244483947754
38748,-0.3048780560493469
38848,-0.3658536672592163
38948,-0.3048780560493469
39047,-0.24390244483947754
39147,-0.24390244483947754
39247,-0.3048780560493469
39347,-0.24390244483947754
39447,-0.3048780560493469
39547,-0.3658536672592163
39647,-0.3048780560493469
39717,-0.3048780560493469
39847,-0.3048780560493469
39907,-0.24390244483947754
40107,-0.3048780560493469
40196,-0.24390244483947754
40256,-0.3658536672592163
40346,-0.3048780560493469
40446,-0.3048780560493469
40596,-0.24390244483947754
40656,-0.24390244483947754
40746,-0.24390244483947754
40846,-0.3048780560493469
40946,-0.4268292784690857
41076,-0.3048780560493469
41166,-0.24390244483947754
41256,-0.24390244483947754
41346,-0.24390244483947754
41425,-0.24390244483947754
41575,-0.3048780560493469
41655,-0.3048780560493469
41745,-0.3048780560493469
41845,-0.24390244483947754
41945,-0.4268292784690857
42055,-0.24390244483947754
42155,-0.3658536672592163
42245,-0.3048780560493469
42345,-0.24390244483947754
42402,-0.3048780560493469
42554,-0.3048780560493469
42654,-0.4268292784690857
42754,-0.3048780560493469
42844,-0.24390244483947754
42944,-0.3658536672592163
43002,-0.3048780560493469
43154,-0.3048780560493469
43204,-0.3048780560493469
43344,-0.3658536672592163
43444,-0.4268292784690857
43573,-0.24390244483947754
43663,-0.24390244483947754
43753,-0.3048780560493469
43843,-0.3658536672592163
43943,-0.3048780560493469
44053,-0.24390244483947754
44153,-0.24390244483947754
44233,-0.3048780560493469
44323,-0.3048780560493469
44413,-0.3658536672592163
44543,-0.3048780560493469
44642,-0.3048780560493469
44742,-0.3048780560493469
44842,-0.24390244483947754
44942,-0.3048780560493469
45072,-0.24390244483947754
45162,-0.3048780560493469
45252,-0.3048780560493469
45352,-0.3048780560493469
45452,-0.3048780560493469
45572,-0.3048780560493469
45662,-0.3048780560493469
45722,-0.3658536672592163
45852,-0.3658536672592163
45902,-0.3048780560493469
46052,-0.3658536672592163
46151,-0.3048780560493469
46251,-0.3048780560493469
46351,-0.24390244483947754
46451,-0.3048780560493469
46551,-0.24390244483947754
46651,-0.3658536672592163
46751,-0.3048780560493469
46851,-0.3048780560493469
46960,-0.3048780560493469
47050,-0.24390244483947754
47151,-0.3048780560493469
47240,-0.3048780560493469
47350,-0.24390244483947754
47440,-0.3658536672592163
47550,-0.24390244483947754
47650,-0.24390244483947754
47750,-0.24390244483947754
47850,-0.24390244483947754
47902,-0.24390244483947754
48079,-0.24390244483947754
48170,-0.24390244483947754
48249,-0.24390244483947754
48349,-0.3048780560493469
48449,-0.3048780560493469
48549,-0.24390244483947754
48649,-0.3048780560493469
48749,-0.3048780560493469
48869,-0.3048780560493469
48959,-0.3048780560493469
49049,-0.3658536672592163
49149,-0.3048780560493469
49202,-0.3048780560493469
49348,-0.3048780560493469
49448,-0.3658536672592163
49528,-0.4268292784690857
49648,-0.24390244483947754
49748,-0.3048780560493469
49808,-0.3048780560493469
49948,-0.3048780560493469
50008,-0.3048780560493469
50138,-0.3658536672592163
50218,-0.3048780560493469
50307,-0.3048780560493469
50457,-0.3048780560493469
50547,-0.3658536672592163
50647,-0.24390244483947754
50747,-0.3048780560493469
50807,-0.3048780560493469
50977,-0.3048780560493469
51047,-0.3048780560493469
51147,-0.24390244483947754
51207,-0.3658536672592163
51347,-0.3658536672592163
51446,-0.3658536672592163
51576,-0.3048780560493469
51656,-0.3048780560493469
51746,-0.3048780560493469
51846,-0.24390244483947754
51946,-0.3048780560493469
52006,-0.24390244483947754
52146,-0.3658536672592163
52246,-0.3048780560493469
52346,-0.24390244483947754
52436,-0.24390244483947754
52545,-0.3658536672592163
52645,-0.3658536672592163
52746,-0.3658536672592163
52845,-0.3048780560493469
52945,-0.3048780560493469
53045,-0.3048780560493469
53155,-0.3658536672592163
53245,-0.24390244483947754
53345,-0.24390244483947754
53445,-0.3048780560493469
53575,-0.3048780560493469
53635,-0.3048780560493469
53744,-0.3658536672592163
53844,-0.3048780560493469
53944,-0.24390244483947754
54074,-0.3048780560493469
54164,-0.3048780560493469
54254,-0.3658536672592163
54344,-0.3048780560493469
54444,-0.3048780560493469
54554,-0.24390244483947754
54654,-0.3048780560493469
54744,-0.3658536672592163
54844,-0.3048780560493469
54944,-0.3048780560493469
55053,-0.3658536672592163
55153,-0.3048780560493469
55243,-0.3048780560493469
55343,-0.24390244483947754
55423,-0.24390244483947754
55543,-0.3048780560493469
55643,-0.3048780560493469
55773,-0.3048780560493469
55872,-0.24390244483947754
55943,-0.24390244483947754
56012,-0.18292683362960815
56152,-0.3048780560493469
56242,-0.3048780560493469
56342,-0.24390244483947754
56442,-0.24390244483947754
56552,-0.3658536672592163
56652,-0.3048780560493469
56752,-0.3048780560493469
56872,-0.3048780560493469
56982,-0.3658536672592163
57051,-0.24390244483947754
57152,-0.4268292784690857
57251,-0.3658536672592163
57351,-0.3658536672592163
57451,-0.3048780560493469
57551,-0.3048780560493469
57651,-0.18292683362960815
57731,-0.3048780560493469
57851,-0.3048780560493469
57951,-0.24390244483947754
58011,-0.24390244483947754
58151,-0.3048780560493469
58251,-0.3048780560493469
58350,-0.3048780560493469
58481,-0.3658536672592163
58570,-0.3658536672592163
58620,-0.3658536672592163
58750,-0.3048780560493469
58850,-0.24390244483947754
58950,-0.3048780560493469
59050,-0.3048780560493469
59150,-0.3048780560493469
59250,-0.3658536672592163
59339,-0.24390244483947754
59450,-0.3048780560493469
59549,-0.24390244483947754
59649,-0.24390244483947754
59749,-0.3048780560493469
59849,-0.3658536672592163
59949,-0.24390244483947754
60079,-0.3048780560493469
60179,-0.24390244483947754
60269,-0.24390244483947754
60309,-0.3048780560493469
60449,5.731707572937012
60548,1.8902438879013062
60648,-2.1341464519500732
60779,-0.3658536672592163
60848,-0.3048780560493469
60938,-0.3658536672592163
61058,-0.24390244483947754
61158,-0.3658536672592163
61248,0.8536585569381714
61348,-0.6097561120986938
61448,0.9756097793579102
61548,-0.6097561120986938
61648,-0.4878048896789551
61777,-0.9146341681480408
61857,-1.7073171138763428
61947,-0.3658536672592163
62047,-0.18292683362960815
62147,-0.3048780560493469
62247,-0.24390244483947754
62307,-0.3048780560493469
62447,-0.3048780560493469
62557,-0.3048780560493469
62657,-0.24390244483947754
62737,-0.3658536672592163
62846,-0.3658536672592163
62946,-0.3658536672592163
63046,-0.24390244483947754
63146,-0.3048780560493469
63246,-0.24390244483947754
63346,-0.12195122241973877
63446,-0.18292683362960815
63546,-0.18292683362960815
63646,-0.18292683362960815
63746,-0.3048780560493469
63846,-0.3658536672592163
63946,-0.24390244483947754
64045,-0.3658536672592163
64145,-0.24390244483947754
64245,-0.3658536672592163
64345,-0.3658536672592163
64445,0.0
64545,-0.18292683362960815
